     0.028      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.031      0.035      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.036      0.040      0.045      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.039      0.045      0.050      0.057      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.040      0.049      0.054      0.062      0.070      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.043      0.052      0.060      0.068      0.078      0.086      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.050      0.056      0.062      0.075      0.086      0.097      0.112      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.001      0.059      0.063      0.077      0.090      0.108      0.124      0.143      0.000      0.000      0.000      0.000      0.000      0.000
     0.058      0.052      0.074      0.084      0.098      0.116      0.138      0.160      0.184      0.000      0.000      0.000      0.000      0.000
     0.078      0.069      0.077      0.085      0.102      0.127      0.146      0.177      0.204      0.236      0.000      0.000      0.000      0.000
     0.000      0.000      0.077      0.000      0.104      0.125      0.158      0.187      0.224      0.258      0.292      0.000      0.000      0.000
     0.000      0.000      0.000      0.082      0.095      0.129      0.162      0.194      0.232      0.273      0.317      0.346      0.000      0.000
     0.000      0.000      0.000      0.000      0.138      0.125      0.156      0.179      0.236      0.280      0.321      0.353      0.369      0.000
     0.000      0.000      0.000      0.000      0.000      0.116      0.130      0.189      0.205      0.272      0.311      0.351      0.358      0.353
